#filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
40922.jpg,98454,"{}",2,1,"{""name"":""rect"",""x"":380,""y"":112,""width"":114,""height"":234}","{""Donkey"":""1""}"
41319.jpg,45882,"{}",0,0,"{}","{}"
41491.jpg,85845,"{}",0,0,"{}","{}"
41659.jpg,55293,"{}",0,0,"{}","{}"
41727.jpg,66951,"{}",0,0,"{}","{}"
42331.jpg,38303,"{}",0,0,"{}","{}"
42396.jpg,51064,"{}",2,0,"{""name"":""rect"",""x"":54,""y"":155,""width"":140,""height"":183}","{""Uncle Sam"":""1""}"
42396.jpg,51064,"{}",2,1,"{""name"":""rect"",""x"":235,""y"":167,""width"":86,""height"":92}","{""Uncle Sam"":""1""}"
42419.jpg,90131,"{}",0,0,"{}","{}"
43980.jpg,70027,"{}",3,0,"{""name"":""rect"",""x"":109,""y"":137,""width"":130,""height"":149}","{""Elephant"":""1""}"
43980.jpg,70027,"{}",3,1,"{""name"":""rect"",""x"":242,""y"":78,""width"":185,""height"":125}","{""Elephant"":""1""}"
43980.jpg,70027,"{}",3,2,"{""name"":""rect"",""x"":451,""y"":157,""width"":86,""height"":113}","{""Donkey"":""1""}"
44750.jpg,68937,"{}",0,0,"{}","{}"
44924.jpg,109389,"{}",0,0,"{}","{}"
45136.jpg,92566,"{}",0,0,"{}","{}"
45263.jpg,76716,"{}",2,0,"{""name"":""rect"",""x"":23,""y"":129,""width"":134,""height"":142}","{""Clinton"":""1""}"
45263.jpg,76716,"{}",2,1,"{""name"":""rect"",""x"":259,""y"":242,""width"":89,""height"":102}","{""Clinton"":""1""}"
45347.jpg,79228,"{}",0,0,"{}","{}"
45791.jpg,88854,"{}",0,0,"{}","{}"
45909.jpg,104667,"{}",0,0,"{}","{}"
46221.jpg,77220,"{}",1,0,"{""name"":""rect"",""x"":206,""y"":36,""width"":171,""height"":251}","{""Elephant"":""1""}"
46326.jpg,84539,"{}",0,0,"{}","{}"
46964.jpg,65915,"{}",0,0,"{}","{}"
46983.jpg,75394,"{}",0,0,"{}","{}"
47110.jpg,77080,"{}",1,0,"{""name"":""rect"",""x"":151,""y"":124,""width"":104,""height"":146}","{""Obama"":""1""}"
47155.jpg,30112,"{}",0,0,"{}","{}"
47230.jpg,92517,"{}",0,0,"{}","{}"
49163.jpg,52120,"{}",0,0,"{}","{}"
49632.jpg,53368,"{}",0,0,"{}","{}"
49759.jpg,37386,"{}",0,0,"{}","{}"
50039.jpg,81207,"{}",0,0,"{}","{}"
50121.jpg,60037,"{}",1,0,"{""name"":""rect"",""x"":367,""y"":163,""width"":46,""height"":73}","{""Obama"":""1""}"
50375.jpg,73914,"{}",0,0,"{}","{}"
50501.jpg,55764,"{}",0,0,"{}","{}"
50588.jpg,91676,"{}",0,0,"{}","{}"
50709.jpg,75273,"{}",0,0,"{}","{}"
50793.jpg,70036,"{}",0,0,"{}","{}"
52222.jpg,85272,"{}",0,0,"{}","{}"
52427.jpg,76244,"{}",0,0,"{}","{}"
52775.jpg,99652,"{}",0,0,"{}","{}"
52865.jpg,55268,"{}",0,0,"{}","{}"
53090.jpg,82949,"{}",0,0,"{}","{}"
53607.jpg,100154,"{}",3,0,"{""name"":""rect"",""x"":20,""y"":175,""width"":101,""height"":92}","{""Elephant"":""1""}"
53607.jpg,100154,"{}",3,1,"{""name"":""rect"",""x"":154,""y"":68,""width"":66,""height"":81}","{""Donkey"":""1""}"
53607.jpg,100154,"{}",3,2,"{""name"":""rect"",""x"":196,""y"":73,""width"":76,""height"":87}","{""Donkey"":""1""}"
53978.jpg,85260,"{}",0,0,"{}","{}"
54209.jpg,93405,"{}",0,0,"{}","{}"
54240.jpg,61978,"{}",2,0,"{""name"":""rect"",""x"":31,""y"":134,""width"":124,""height"":183}","{""Obama"":""1""}"
54240.jpg,61978,"{}",2,1,"{""name"":""rect"",""x"":281,""y"":174,""width"":122,""height"":155}","{""Clinton"":""1""}"
54363.jpg,76277,"{}",3,0,"{""name"":""rect"",""x"":67,""y"":313,""width"":85,""height"":55}","{""Donkey"":""1""}"
54363.jpg,76277,"{}",3,1,"{""name"":""rect"",""x"":449,""y"":286,""width"":89,""height"":82}","{""Donkey"":""1""}"
54363.jpg,76277,"{}",3,2,"{""name"":""rect"",""x"":241,""y"":285,""width"":99,""height"":109}","{""Obama"":""1""}"
54509.jpg,64891,"{}",0,0,"{}","{}"
54517.jpg,91445,"{}",0,0,"{}","{}"
54550.jpg,63573,"{}",0,0,"{}","{}"
55033.jpg,98969,"{}",1,0,"{""name"":""rect"",""x"":284,""y"":256,""width"":77,""height"":108}","{""Uncle Sam"":""1""}"
55237.jpg,58291,"{}",0,0,"{}","{}"
55366.jpg,86592,"{}",0,0,"{}","{}"
56244.jpg,67075,"{}",0,0,"{}","{}"
56366.jpg,86944,"{}",0,0,"{}","{}"
56706.jpg,93010,"{}",0,0,"{}","{}"
56794.jpg,112051,"{}",0,0,"{}","{}"
56868.jpg,51885,"{}",0,0,"{}","{}"
57159.jpg,105917,"{}",0,0,"{}","{}"
57202.jpg,94514,"{}",1,0,"{""name"":""rect"",""x"":453,""y"":237,""width"":48,""height"":86}","{""Uncle Sam"":""1""}"
57768.jpg,71251,"{}",0,0,"{}","{}"
57910.jpg,65261,"{}",0,0,"{}","{}"
58255.jpg,84690,"{}",0,0,"{}","{}"
58576.jpg,59135,"{}",0,0,"{}","{}"
58719.jpg,30161,"{}",0,0,"{}","{}"
59053.jpg,52268,"{}",0,0,"{}","{}"
59180.jpg,63611,"{}",0,0,"{}","{}"
59397.jpg,65628,"{}",0,0,"{}","{}"
59627.jpg,70520,"{}",0,0,"{}","{}"
61019.jpg,46371,"{}",0,0,"{}","{}"
61275.jpg,93898,"{}",0,0,"{}","{}"
61323.jpg,82104,"{}",0,0,"{}","{}"
61339.jpg,116150,"{}",0,0,"{}","{}"
62112.jpg,64202,"{}",0,0,"{}","{}"
62407.jpg,93713,"{}",1,0,"{""name"":""rect"",""x"":159,""y"":121,""width"":88,""height"":119}","{""Obama"":""1""}"
62517.jpg,106468,"{}",3,0,"{""name"":""rect"",""x"":12,""y"":105,""width"":113,""height"":177}","{""Obama"":""1""}"
62517.jpg,106468,"{}",3,1,"{""name"":""rect"",""x"":158,""y"":75,""width"":125,""height"":203}","{""Uncle Sam"":""1""}"
62517.jpg,106468,"{}",3,2,"{""name"":""rect"",""x"":301,""y"":11,""width"":164,""height"":188}","{""Uncle Sam"":""1""}"
62690.jpg,95005,"{}",0,0,"{}","{}"
62707.jpg,68523,"{}",0,0,"{}","{}"
63123.jpg,92951,"{}",0,0,"{}","{}"
63474.jpg,138082,"{}",0,0,"{}","{}"
64175.jpg,74664,"{}",0,0,"{}","{}"
64459.jpg,84581,"{}",1,0,"{""name"":""rect"",""x"":134,""y"":97,""width"":104,""height"":121}","{""Clinton"":""1""}"
64624.jpg,92799,"{}",0,0,"{}","{}"
64688.jpg,65840,"{}",1,0,"{""name"":""rect"",""x"":422,""y"":66,""width"":63,""height"":123}","{""Obama"":""1""}"
64805.jpg,86782,"{}",1,0,"{""name"":""rect"",""x"":334,""y"":402,""width"":65,""height"":55}","{""Obama"":""1""}"
64936.jpg,80104,"{}",1,0,"{""name"":""rect"",""x"":246,""y"":55,""width"":98,""height"":152}","{""Obama"":""1""}"
65335.jpg,69389,"{}",0,0,"{}","{}"
65453.jpg,78901,"{}",0,0,"{}","{}"
65805.jpg,80743,"{}",0,0,"{}","{}"
65850.jpg,69191,"{}",0,0,"{}","{}"
66788.jpg,70201,"{}",0,0,"{}","{}"
66811.jpg,67901,"{}",1,0,"{""name"":""rect"",""x"":281,""y"":144,""width"":39,""height"":50}","{""Uncle Sam"":""1""}"
66872.jpg,110067,"{}",0,0,"{}","{}"
67165.jpg,63129,"{}",0,0,"{}","{}"
67276.jpg,74423,"{}",0,0,"{}","{}"
67551.jpg,74631,"{}",0,0,"{}","{}"
67629.jpg,104218,"{}",0,0,"{}","{}"
67785.jpg,83907,"{}",1,0,"{""name"":""rect"",""x"":69,""y"":29,""width"":54,""height"":77}","{""Obama"":""1""}"
68426.jpg,98500,"{}",0,0,"{}","{}"
68607.jpg,144459,"{}",0,0,"{}","{}"
68793.jpg,57420,"{}",3,0,"{""name"":""rect"",""x"":399,""y"":284,""width"":39,""height"":56}","{""Elephant"":""1""}"
68793.jpg,57420,"{}",3,1,"{""name"":""rect"",""x"":455,""y"":305,""width"":37,""height"":38}","{""Elephant"":""1""}"
68793.jpg,57420,"{}",3,2,"{""name"":""rect"",""x"":537,""y"":221,""width"":35,""height"":33}","{""Elephant"":""1""}"
69266.jpg,77038,"{}",0,0,"{}","{}"
69445.jpg,96828,"{}",0,0,"{}","{}"
69447.jpg,100733,"{}",0,0,"{}","{}"
69974.jpg,133375,"{}",0,0,"{}","{}"
70053.jpg,91337,"{}",1,0,"{""name"":""rect"",""x"":232,""y"":100,""width"":147,""height"":166}","{""Obama"":""1""}"
70179.jpg,105001,"{}",0,0,"{}","{}"
70350.jpg,93271,"{}",0,0,"{}","{}"
70503.jpg,64248,"{}",0,0,"{}","{}"
70595.jpg,32710,"{}",0,0,"{}","{}"
71031.jpg,81056,"{}",1,0,"{""name"":""rect"",""x"":108,""y"":73,""width"":215,""height"":174}","{""Obama"":""1""}"
71043.jpg,53413,"{}",0,0,"{}","{}"
71955.jpg,84870,"{}",0,0,"{}","{}"
71999.jpg,59638,"{}",0,0,"{}","{}"
72066.jpg,107588,"{}",0,0,"{}","{}"
72440.jpg,76084,"{}",0,0,"{}","{}"
72607.jpg,89729,"{}",0,0,"{}","{}"
72872.jpg,83347,"{}",0,0,"{}","{}"
73344.jpg,63877,"{}",0,0,"{}","{}"
73367.jpg,56292,"{}",0,0,"{}","{}"
73444.jpg,64048,"{}",0,0,"{}","{}"
73662.jpg,117409,"{}",1,0,"{""name"":""rect"",""x"":217,""y"":116,""width"":142,""height"":162}","{""Obama"":""1""}"
73783.jpg,75945,"{}",0,0,"{}","{}"
73828.jpg,87700,"{}",0,0,"{}","{}"
73888.jpg,65672,"{}",1,0,"{""name"":""rect"",""x"":18,""y"":10,""width"":109,""height"":138}","{""Obama"":""1""}"
73891.jpg,80661,"{}",0,0,"{}","{}"
73902.jpg,80341,"{}",0,0,"{}","{}"
74221.jpg,65231,"{}",0,0,"{}","{}"
74424.jpg,100416,"{}",0,0,"{}","{}"
74501.jpg,79554,"{}",0,0,"{}","{}"
75017.jpg,59115,"{}",0,0,"{}","{}"
75022.jpg,82304,"{}",0,0,"{}","{}"
75103.jpg,49287,"{}",0,0,"{}","{}"
75433.jpg,94481,"{}",2,0,"{""name"":""rect"",""x"":371,""y"":39,""width"":96,""height"":135}","{""Obama"":""1""}"
75433.jpg,94481,"{}",2,1,"{""name"":""rect"",""x"":68,""y"":145,""width"":74,""height"":62}","{""Uncle Sam"":"""",""Obama"":""1""}"
76590.jpg,54192,"{}",0,0,"{}","{}"
76924.jpg,95540,"{}",1,0,"{""name"":""rect"",""x"":26,""y"":44,""width"":80,""height"":78}","{""Obama"":""1""}"
77390.jpg,58966,"{}",0,0,"{}","{}"
77723.jpg,121180,"{}",0,0,"{}","{}"
77789.jpg,33094,"{}",0,0,"{}","{}"
78046.jpg,62551,"{}",0,0,"{}","{}"
78410.jpg,90999,"{}",0,0,"{}","{}"
78635.jpg,103380,"{}",0,0,"{}","{}"
78856.jpg,145791,"{}",0,0,"{}","{}"
78878.jpg,50679,"{}",0,0,"{}","{}"
78895.jpg,38439,"{}",0,0,"{}","{}"
78983.jpg,59750,"{}",0,0,"{}","{}"
79138.jpg,45829,"{}",1,0,"{""name"":""rect"",""x"":283,""y"":29,""width"":253,""height"":320}","{""Elephant"":""1""}"
79350.jpg,67668,"{}",0,0,"{}","{}"
79653.jpg,63697,"{}",0,0,"{}","{}"
81321.jpg,86789,"{}",1,0,"{""name"":""rect"",""x"":302,""y"":190,""width"":84,""height"":99}","{""Donkey"":""1""}"
81349.jpg,62740,"{}",2,0,"{""name"":""rect"",""x"":133,""y"":107,""width"":147,""height"":197}","{""Donkey"":""1""}"
81349.jpg,62740,"{}",2,1,"{""name"":""rect"",""x"":220,""y"":176,""width"":236,""height"":178}","{""Elephant"":""1""}"
81374.jpg,65717,"{}",0,0,"{}","{}"
81569.jpg,74428,"{}",0,0,"{}","{}"
81589.jpg,81579,"{}",0,0,"{}","{}"
82127.jpg,65987,"{}",1,0,"{""name"":""rect"",""x"":469,""y"":85,""width"":76,""height"":161}","{""Obama"":""1""}"
82235.jpg,129532,"{}",0,0,"{}","{}"
82461.jpg,129461,"{}",0,0,"{}","{}"
82843.jpg,50054,"{}",0,0,"{}","{}"
83192.jpg,136028,"{}",0,0,"{}","{}"
83409.jpg,61602,"{}",0,0,"{}","{}"
83618.jpg,72555,"{}",0,0,"{}","{}"
83892.jpg,68258,"{}",0,0,"{}","{}"
83956.jpg,156764,"{}",0,0,"{}","{}"
84081.jpg,75157,"{}",0,0,"{}","{}"
84482.jpg,102461,"{}",2,0,"{""name"":""rect"",""x"":281,""y"":101,""width"":87,""height"":116}","{""Obama"":""1""}"
84482.jpg,102461,"{}",2,1,"{""name"":""rect"",""x"":444,""y"":161,""width"":140,""height"":196}","{""Elephant"":""1""}"
84534.jpg,59924,"{}",0,0,"{}","{}"
84593.jpg,60020,"{}",0,0,"{}","{}"
84943.jpg,95991,"{}",0,0,"{}","{}"
85062.jpg,66758,"{}",0,0,"{}","{}"
85325.jpg,60124,"{}",0,0,"{}","{}"
85414.jpg,63267,"{}",0,0,"{}","{}"
85593.jpg,105176,"{}",0,0,"{}","{}"
85817.jpg,56693,"{}",0,0,"{}","{}"
85936.jpg,44624,"{}",0,0,"{}","{}"
86176.jpg,106928,"{}",0,0,"{}","{}"
86274.jpg,76511,"{}",0,0,"{}","{}"
86413.jpg,88932,"{}",0,0,"{}","{}"
86891.jpg,83252,"{}",0,0,"{}","{}"
87253.jpg,61043,"{}",0,0,"{}","{}"
87956.jpg,42710,"{}",1,0,"{""name"":""rect"",""x"":227,""y"":106,""width"":72,""height"":122}","{""Obama"":""1""}"
88318.jpg,98791,"{}",0,0,"{}","{}"
88647.jpg,77881,"{}",1,0,"{""name"":""rect"",""x"":474,""y"":254,""width"":50,""height"":79}","{""Obama"":""1""}"
88861.jpg,60711,"{}",0,0,"{}","{}"
89066.jpg,69658,"{}",0,0,"{}","{}"
89088.jpg,89058,"{}",0,0,"{}","{}"
89115.jpg,61347,"{}",0,0,"{}","{}"
89119.jpg,45518,"{}",0,0,"{}","{}"
89161.jpg,101301,"{}",0,0,"{}","{}"
89394.jpg,71019,"{}",1,0,"{""name"":""rect"",""x"":211,""y"":199,""width"":234,""height"":237}","{""Donkey"":""1""}"
90080.jpg,26676,"{}",0,0,"{}","{}"
90118.jpg,110152,"{}",1,0,"{""name"":""rect"",""x"":225,""y"":348,""width"":102,""height"":109}","{""Obama"":""1""}"
90171.jpg,73791,"{}",0,0,"{}","{}"
90189.jpg,46200,"{}",0,0,"{}","{}"
90537.jpg,71762,"{}",1,0,"{""name"":""rect"",""x"":283,""y"":46,""width"":74,""height"":88}","{""Obama"":""1""}"
90575.jpg,71475,"{}",0,0,"{}","{}"
90979.jpg,86748,"{}",1,0,"{""name"":""rect"",""x"":274,""y"":93,""width"":225,""height"":185}","{""Elephant"":""1""}"
91020.jpg,75542,"{}",0,0,"{}","{}"
91312.jpg,61143,"{}",1,0,"{""name"":""rect"",""x"":152,""y"":13,""width"":242,""height"":231}","{""Elephant"":""1""}"
91369.jpg,70820,"{}",0,0,"{}","{}"
91373.jpg,104846,"{}",1,0,"{""name"":""rect"",""x"":459,""y"":297,""width"":77,""height"":123}","{""Donkey"":""1""}"
91376.jpg,63687,"{}",0,0,"{}","{}"
91739.jpg,57113,"{}",0,0,"{}","{}"
91988.jpg,57960,"{}",0,0,"{}","{}"
92374.jpg,41362,"{}",0,0,"{}","{}"
92434.jpg,88581,"{}",7,0,"{""name"":""rect"",""x"":96,""y"":61,""width"":70,""height"":83}","{""Elephant"":""1""}"
92434.jpg,88581,"{}",7,1,"{""name"":""rect"",""x"":103,""y"":242,""width"":87,""height"":64}","{""Elephant"":""1""}"
92434.jpg,88581,"{}",7,2,"{""name"":""rect"",""x"":307,""y"":40,""width"":46,""height"":101}","{""Elephant"":""1""}"
92434.jpg,88581,"{}",7,3,"{""name"":""rect"",""x"":446,""y"":196,""width"":57,""height"":64}","{""Donkey"":""1""}"
92434.jpg,88581,"{}",7,4,"{""name"":""rect"",""x"":365,""y"":459,""width"":41,""height"":59}","{""Donkey"":""1""}"
92434.jpg,88581,"{}",7,5,"{""name"":""rect"",""x"":29,""y"":504,""width"":61,""height"":51}","{""Donkey"":""1""}"
92434.jpg,88581,"{}",7,6,"{""name"":""rect"",""x"":256,""y"":222,""width"":120,""height"":167}","{""Uncle Sam"":""1""}"
92620.jpg,75784,"{}",0,0,"{}","{}"
92760.jpg,108749,"{}",0,0,"{}","{}"
93122.jpg,78665,"{}",0,0,"{}","{}"
93222.jpg,60243,"{}",1,0,"{""name"":""rect"",""x"":202,""y"":61,""width"":106,""height"":109}","{""Obama"":""1""}"
93500.jpg,91925,"{}",0,0,"{}","{}"
93588.jpg,73702,"{}",0,0,"{}","{}"
93719.jpg,33431,"{}",1,0,"{""name"":""rect"",""x"":260,""y"":151,""width"":70,""height"":99}","{""Uncle Sam"":""1""}"
93889.jpg,65330,"{}",0,0,"{}","{}"
94438.jpg,99369,"{}",1,0,"{""name"":""rect"",""x"":185,""y"":155,""width"":189,""height"":139}","{""Elephant"":""1""}"
94703.jpg,82854,"{}",0,0,"{}","{}"
95027.jpg,70909,"{}",0,0,"{}","{}"
95080.jpg,102753,"{}",0,0,"{}","{}"
95175.jpg,98561,"{}",0,0,"{}","{}"
95547.jpg,65912,"{}",0,0,"{}","{}"
95715.jpg,67656,"{}",0,0,"{}","{}"
95847.jpg,58495,"{}",0,0,"{}","{}"
95855.jpg,40738,"{}",0,0,"{}","{}"
96312.jpg,45346,"{}",0,0,"{}","{}"
96416.jpg,113709,"{}",1,0,"{""name"":""rect"",""x"":114,""y"":146,""width"":96,""height"":138}","{""Obama"":""1""}"
96610.jpg,71803,"{}",0,0,"{}","{}"
96755.jpg,88584,"{}",0,0,"{}","{}"
96894.jpg,84036,"{}",0,0,"{}","{}"
96896.jpg,65325,"{}",0,0,"{}","{}"
