#filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
92531.jpg,52272,"{}",0,0,"{}","{}"
96301.jpg,47276,"{}",0,0,"{}","{}"
98713.jpg,95106,"{}",1,0,"{""name"":""rect"",""x"":226,""y"":44,""width"":330,""height"":192}","{""Elephant"":""1""}"
105967.jpg,97720,"{}",4,0,"{""name"":""rect"",""x"":18,""y"":165,""width"":47,""height"":72}","{""Obama"":""1""}"
105967.jpg,97720,"{}",4,1,"{""name"":""rect"",""x"":100,""y"":147,""width"":75,""height"":119}","{""Donkey"":""1""}"
105967.jpg,97720,"{}",4,2,"{""name"":""rect"",""x"":440,""y"":106,""width"":108,""height"":191}","{""Donkey"":""1""}"
105967.jpg,97720,"{}",4,3,"{""name"":""rect"",""x"":343,""y"":146,""width"":109,""height"":139}","{""Obama"":""1""}"
109770.jpg,87919,"{}",0,0,"{}","{}"
117675.jpg,104244,"{}",0,0,"{}","{}"
120430.jpg,100302,"{}",0,0,"{}","{}"
120876.jpg,46407,"{}",0,0,"{}","{}"
122613.jpg,65456,"{}",0,0,"{}","{}"
124557.jpg,85569,"{}",0,0,"{}","{}"
125112.jpg,45323,"{}",1,0,"{""name"":""rect"",""x"":216,""y"":28,""width"":60,""height"":108}","{""Uncle Sam"":""1""}"
129465.jpg,98731,"{}",0,0,"{}","{}"
131056.jpg,71373,"{}",1,0,"{""name"":""rect"",""x"":23,""y"":106,""width"":216,""height"":202}","{""Elephant"":""1""}"
135501.jpg,49127,"{}",1,0,"{""name"":""rect"",""x"":448,""y"":10,""width"":86,""height"":109}","{""Obama"":""1""}"
136934.jpg,79478,"{}",0,0,"{}","{}"
140168.jpg,51526,"{}",1,0,"{""name"":""rect"",""x"":470,""y"":100,""width"":54,""height"":53}","{""Uncle Sam"":""1""}"
140438.jpg,31742,"{}",0,0,"{}","{}"
142769.jpg,55365,"{}",0,0,"{}","{}"
143038.jpg,63034,"{}",0,0,"{}","{}"
145701.jpg,46193,"{}",0,0,"{}","{}"
149275.jpg,44417,"{}",0,0,"{}","{}"
151223.jpg,43785,"{}",0,0,"{}","{}"
151554.jpg,51151,"{}",0,0,"{}","{}"
152302.jpg,104072,"{}",0,0,"{}","{}"
153977.jpg,66273,"{}",1,0,"{""name"":""rect"",""x"":394,""y"":215,""width"":42,""height"":45}","{""Clinton"":""1""}"
154701.jpg,50295,"{}",1,0,"{""name"":""rect"",""x"":35,""y"":16,""width"":81,""height"":68}","{""Trump"":""1""}"
162297.jpg,57025,"{}",1,0,"{""name"":""rect"",""x"":243,""y"":281,""width"":138,""height"":99}","{""Elephant"":""1""}"
170439.jpg,82263,"{}",0,0,"{}","{}"
174683.jpg,79993,"{}",2,0,"{""name"":""rect"",""x"":10,""y"":113,""width"":155,""height"":142}","{""Trump"":""1""}"
174683.jpg,79993,"{}",2,1,"{""name"":""rect"",""x"":368,""y"":3,""width"":139,""height"":255}","{""Donkey"":""1""}"
664.jpg,94405,"{}",0,0,"{}","{}"
1178.jpg,78281,"{}",0,0,"{}","{}"
3669.jpg,85179,"{}",0,0,"{}","{}"
6087.jpg,103117,"{}",0,0,"{}","{}"
7650.jpg,36435,"{}",0,0,"{}","{}"
8947.jpg,35385,"{}",0,0,"{}","{}"
11653.jpg,74651,"{}",0,0,"{}","{}"
12139.jpg,121435,"{}",0,0,"{}","{}"
15357.jpg,79311,"{}",0,0,"{}","{}"
15503.jpg,68739,"{}",0,0,"{}","{}"
20465.jpg,71317,"{}",0,0,"{}","{}"
23152.jpg,25355,"{}",0,0,"{}","{}"
24618.jpg,94755,"{}",0,0,"{}","{}"
27299.jpg,86244,"{}",0,0,"{}","{}"
29371.jpg,60169,"{}",0,0,"{}","{}"
31037.jpg,59516,"{}",0,0,"{}","{}"
37173.jpg,56766,"{}",1,0,"{""name"":""rect"",""x"":333,""y"":155,""width"":73,""height"":101}","{""Uncle Sam"":""1""}"
38018.jpg,92084,"{}",0,0,"{}","{}"
38811.jpg,97008,"{}",0,0,"{}","{}"
40037.jpg,69752,"{}",0,0,"{}","{}"
54219.jpg,77588,"{}",0,0,"{}","{}"
64025.jpg,89908,"{}",0,0,"{}","{}"
67271.jpg,53295,"{}",0,0,"{}","{}"
70126.jpg,60618,"{}",0,0,"{}","{}"
71143.jpg,79603,"{}",0,0,"{}","{}"
73775.jpg,70612,"{}",0,0,"{}","{}"
74713.jpg,99228,"{}",0,0,"{}","{}"
74891.jpg,47484,"{}",1,0,"{""name"":""rect"",""x"":280,""y"":5,""width"":78,""height"":85}","{""Obama"":""1""}"
76254.jpg,60050,"{}",0,0,"{}","{}"
82771.jpg,69295,"{}",0,0,"{}","{}"
83057.jpg,60583,"{}",0,0,"{}","{}"
83753.jpg,89114,"{}",0,0,"{}","{}"
85902.jpg,45406,"{}",0,0,"{}","{}"
87238.jpg,68865,"{}",0,0,"{}","{}"
91550.jpg,114349,"{}",2,0,"{""name"":""rect"",""x"":234,""y"":83,""width"":102,""height"":119}","{""Donkey"":""1""}"
91550.jpg,114349,"{}",2,1,"{""name"":""rect"",""x"":454,""y"":142,""width"":140,""height"":174}","{""Elephant"":""1""}"
94898.jpg,90575,"{}",1,0,"{""name"":""rect"",""x"":67,""y"":89,""width"":64,""height"":93}","{""Obama"":""1""}"
103129.jpg,48251,"{}",0,0,"{}","{}"
107593.jpg,75330,"{}",0,0,"{}","{}"
115435.jpg,62636,"{}",0,0,"{}","{}"
115590.jpg,65086,"{}",3,0,"{""name"":""rect"",""x"":204,""y"":38,""width"":56,""height"":80}","{""Obama"":""1""}"
115590.jpg,65086,"{}",3,1,"{""name"":""rect"",""x"":505,""y"":44,""width"":54,""height"":76}","{""Obama"":""1""}"
115590.jpg,65086,"{}",3,2,"{""name"":""rect"",""x"":219,""y"":245,""width"":39,""height"":52}","{""Obama"":""1""}"
116091.jpg,34226,"{}",0,0,"{}","{}"
116561.jpg,45806,"{}",0,0,"{}","{}"
117680.jpg,100095,"{}",0,0,"{}","{}"
118688.jpg,94975,"{}",0,0,"{}","{}"
119207.jpg,58584,"{}",0,0,"{}","{}"
120448.jpg,68660,"{}",6,0,"{""name"":""rect"",""x"":308,""y"":91,""width"":106,""height"":135}","{""Obama"":""1""}"
120448.jpg,68660,"{}",6,1,"{""name"":""rect"",""x"":449,""y"":131,""width"":145,""height"":311}","{""Elephant"":""1""}"
120448.jpg,68660,"{}",6,2,"{""name"":""rect"",""x"":192,""y"":105,""width"":197,""height"":181}","{""Elephant"":""1""}"
120448.jpg,68660,"{}",6,3,"{""name"":""rect"",""x"":405,""y"":124,""width"":129,""height"":230}","{""Elephant"":""1""}"
120448.jpg,68660,"{}",6,4,"{""name"":""rect"",""x"":64,""y"":135,""width"":271,""height"":205}","{""Elephant"":""1""}"
120448.jpg,68660,"{}",6,5,"{""name"":""rect"",""x"":3,""y"":153,""width"":118,""height"":199}","{""Elephant"":""1""}"
121161.jpg,107104,"{}",0,0,"{}","{}"
121337.jpg,35931,"{}",0,0,"{}","{}"
122655.jpg,85648,"{}",0,0,"{}","{}"
122711.jpg,52476,"{}",0,0,"{}","{}"
123769.jpg,75537,"{}",0,0,"{}","{}"
124433.jpg,99002,"{}",1,0,"{""name"":""rect"",""x"":236,""y"":147,""width"":74,""height"":142}","{""Obama"":""1""}"
126229.jpg,102590,"{}",0,0,"{}","{}"
126399.jpg,95318,"{}",0,0,"{}","{}"
127049.jpg,33076,"{}",0,0,"{}","{}"
130102.jpg,68036,"{}",0,0,"{}","{}"
130448.jpg,79309,"{}",0,0,"{}","{}"
131246.jpg,90622,"{}",1,0,"{""name"":""rect"",""x"":2,""y"":117,""width"":205,""height"":149}","{""Elephant"":""1""}"
132551.jpg,90096,"{}",3,0,"{""name"":""rect"",""x"":59,""y"":133,""width"":143,""height"":185}","{""Elephant"":""1""}"
132551.jpg,90096,"{}",3,1,"{""name"":""rect"",""x"":239,""y"":112,""width"":136,""height"":174}","{""Elephant"":""1""}"
132551.jpg,90096,"{}",3,2,"{""name"":""rect"",""x"":416,""y"":112,""width"":151,""height"":165}","{""Elephant"":""1""}"
133139.jpg,54419,"{}",0,0,"{}","{}"
133582.jpg,55333,"{}",2,0,"{""name"":""rect"",""x"":114,""y"":184,""width"":132,""height"":167}","{""Donkey"":""1""}"
133582.jpg,55333,"{}",2,1,"{""name"":""rect"",""x"":312,""y"":226,""width"":157,""height"":126}","{""Elephant"":""1""}"
133589.jpg,65562,"{}",0,0,"{}","{}"
135144.jpg,63283,"{}",0,0,"{}","{}"
135254.jpg,118583,"{}",2,0,"{""name"":""rect"",""x"":244,""y"":153,""width"":137,""height"":183}","{""Obama"":""1""}"
135254.jpg,118583,"{}",2,1,"{""name"":""rect"",""x"":0,""y"":91,""width"":128,""height"":264}","{""Elephant"":""1""}"
136044.jpg,49325,"{}",0,0,"{}","{}"
136725.jpg,72148,"{}",0,0,"{}","{}"
139088.jpg,65747,"{}",0,0,"{}","{}"
140440.jpg,45064,"{}",1,0,"{""name"":""rect"",""x"":55,""y"":170,""width"":61,""height"":63}","{""Elephant"":""1""}"
140997.jpg,78885,"{}",0,0,"{}","{}"
144858.jpg,50015,"{}",0,0,"{}","{}"
147098.jpg,71372,"{}",2,0,"{""name"":""rect"",""x"":281,""y"":60,""width"":77,""height"":77}","{""Trump"":""1""}"
147098.jpg,71372,"{}",2,1,"{""name"":""rect"",""x"":13,""y"":184,""width"":96,""height"":102}","{""Uncle Sam"":""1""}"
147574.jpg,61952,"{}",0,0,"{}","{}"
150052.jpg,59663,"{}",0,0,"{}","{}"
150868.jpg,80461,"{}",0,0,"{}","{}"
152323.jpg,74658,"{}",1,0,"{""name"":""rect"",""x"":124,""y"":40,""width"":90,""height"":139}","{""Obama"":""1""}"
154712.jpg,83470,"{}",0,0,"{}","{}"
157317.jpg,64968,"{}",0,0,"{}","{}"
162150.jpg,55876,"{}",0,0,"{}","{}"
164782.jpg,77587,"{}",0,0,"{}","{}"
165279.jpg,67590,"{}",0,0,"{}","{}"
168498.jpg,40330,"{}",1,0,"{""name"":""rect"",""x"":273,""y"":68,""width"":82,""height"":154}","{""Donkey"":""1""}"
169672.jpg,42589,"{}",0,0,"{}","{}"
170209.jpg,94366,"{}",1,0,"{""name"":""rect"",""x"":170,""y"":154,""width"":123,""height"":116}","{""Trump"":""1""}"
172699.jpg,43221,"{}",0,0,"{}","{}"
172844.jpg,67378,"{}",2,0,"{""name"":""rect"",""x"":46,""y"":175,""width"":119,""height"":95}","{""Elephant"":""1""}"
172844.jpg,67378,"{}",2,1,"{""name"":""rect"",""x"":447,""y"":93,""width"":113,""height"":171}","{""Donkey"":""1""}"
173124.jpg,51915,"{}",0,0,"{}","{}"
174738.jpg,90418,"{}",0,0,"{}","{}"
175260.jpg,60713,"{}",0,0,"{}","{}"
176120.jpg,64278,"{}",1,0,"{""name"":""rect"",""x"":253,""y"":113,""width"":149,""height"":99}","{""Trump"":""1""}"
12701.jpg,115431,"{}",0,0,"{}","{}"
14382.jpg,57780,"{}",0,0,"{}","{}"
15483.jpg,49629,"{}",0,0,"{}","{}"
28912.jpg,44303,"{}",0,0,"{}","{}"
32502.jpg,99430,"{}",0,0,"{}","{}"
34801.jpg,114923,"{}",0,0,"{}","{}"
37548.jpg,65716,"{}",0,0,"{}","{}"
44907.jpg,47583,"{}",2,0,"{""name"":""rect"",""x"":53,""y"":113,""width"":128,""height"":228}","{""Clinton"":""1""}"
44907.jpg,47583,"{}",2,1,"{""name"":""rect"",""x"":392,""y"":109,""width"":136,""height"":218}","{""Clinton"":""1""}"
45565.jpg,64328,"{}",1,0,"{""name"":""rect"",""x"":415,""y"":8,""width"":123,""height"":182}","{""Uncle Sam"":""1""}"
46199.jpg,80769,"{}",0,0,"{}","{}"
46422.jpg,134180,"{}",0,0,"{}","{}"
50082.jpg,75285,"{}",0,0,"{}","{}"
54371.jpg,83658,"{}",0,0,"{}","{}"
56464.jpg,58699,"{}",0,0,"{}","{}"
58297.jpg,84759,"{}",0,0,"{}","{}"
58746.jpg,50644,"{}",1,0,"{""name"":""rect"",""x"":64,""y"":207,""width"":192,""height"":112}","{""Uncle Sam"":""1""}"
64480.jpg,78178,"{}",0,0,"{}","{}"
66792.jpg,51483,"{}",1,0,"{""name"":""rect"",""x"":335,""y"":131,""width"":68,""height"":124}","{""Uncle Sam"":""1""}"
69186.jpg,107920,"{}",0,0,"{}","{}"
71020.jpg,77365,"{}",0,0,"{}","{}"
71781.jpg,82601,"{}",0,0,"{}","{}"
73540.jpg,96159,"{}",1,0,"{""name"":""rect"",""x"":517,""y"":216,""width"":65,""height"":78}","{""Uncle Sam"":""1""}"
81231.jpg,113075,"{}",1,0,"{""name"":""rect"",""x"":286,""y"":76,""width"":109,""height"":157}","{""Obama"":""1""}"
82302.jpg,48397,"{}",0,0,"{}","{}"
84242.jpg,66984,"{}",0,0,"{}","{}"
85465.jpg,154087,"{}",0,0,"{}","{}"
86746.jpg,66002,"{}",0,0,"{}","{}"
87705.jpg,91955,"{}",0,0,"{}","{}"
89487.jpg,67133,"{}",0,0,"{}","{}"
93563.jpg,103419,"{}",0,0,"{}","{}"
96581.jpg,45906,"{}",0,0,"{}","{}"
96991.jpg,82870,"{}",0,0,"{}","{}"
98220.jpg,69761,"{}",1,0,"{""name"":""rect"",""x"":162,""y"":7,""width"":409,""height"":342}","{""Trump"":""1""}"
100851.jpg,98753,"{}",0,0,"{}","{}"
101434.jpg,67023,"{}",2,0,"{""name"":""rect"",""x"":9,""y"":139,""width"":176,""height"":142}","{""Elephant"":""1""}"
101434.jpg,67023,"{}",2,1,"{""name"":""rect"",""x"":370,""y"":114,""width"":176,""height"":169}","{""Elephant"":""1""}"
104056.jpg,70329,"{}",0,0,"{}","{}"
105860.jpg,104473,"{}",0,0,"{}","{}"
109700.jpg,115989,"{}",0,0,"{}","{}"
116122.jpg,62792,"{}",0,0,"{}","{}"
116353.jpg,89836,"{}",1,0,"{""name"":""rect"",""x"":123,""y"":68,""width"":148,""height"":219}","{""Obama"":""1""}"
118669.jpg,63681,"{}",0,0,"{}","{}"
118895.jpg,82776,"{}",0,0,"{}","{}"
119429.jpg,60551,"{}",0,0,"{}","{}"
119597.jpg,65748,"{}",0,0,"{}","{}"
119654.jpg,88427,"{}",2,0,"{""name"":""rect"",""x"":74,""y"":66,""width"":151,""height"":218}","{""Elephant"":""1""}"
119654.jpg,88427,"{}",2,1,"{""name"":""rect"",""x"":272,""y"":66,""width"":151,""height"":169}","{""Donkey"":""1""}"
120220.jpg,64068,"{}",1,0,"{""name"":""rect"",""x"":221,""y"":177,""width"":50,""height"":63}","{""Obama"":""1""}"
123153.jpg,109575,"{}",1,0,"{""name"":""rect"",""x"":378,""y"":249,""width"":106,""height"":126}","{""Obama"":""1""}"
125102.jpg,96526,"{}",0,0,"{}","{}"
125270.jpg,66559,"{}",0,0,"{}","{}"
126995.jpg,28586,"{}",0,0,"{}","{}"
128612.jpg,76471,"{}",0,0,"{}","{}"
131397.jpg,85694,"{}",0,0,"{}","{}"
131423.jpg,94919,"{}",0,0,"{}","{}"
131522.jpg,89894,"{}",5,0,"{""name"":""rect"",""x"":245,""y"":148,""width"":122,""height"":133}","{""Donkey"":""1""}"
131522.jpg,89894,"{}",5,1,"{""name"":""rect"",""x"":328,""y"":151,""width"":88,""height"":116}","{""Donkey"":""1""}"
131522.jpg,89894,"{}",5,2,"{""name"":""rect"",""x"":420,""y"":150,""width"":69,""height"":79}","{""Donkey"":""1""}"
131522.jpg,89894,"{}",5,3,"{""name"":""rect"",""x"":492,""y"":140,""width"":59,""height"":99}","{""Donkey"":""1""}"
131522.jpg,89894,"{}",5,4,"{""name"":""rect"",""x"":557,""y"":139,""width"":34,""height"":60}","{""Donkey"":""1""}"
132608.jpg,58836,"{}",0,0,"{}","{}"
133511.jpg,43897,"{}",0,0,"{}","{}"
133816.jpg,79130,"{}",2,0,"{""name"":""rect"",""x"":1,""y"":51,""width"":222,""height"":265}","{""Elephant"":""1""}"
133816.jpg,79130,"{}",2,1,"{""name"":""rect"",""x"":251,""y"":141,""width"":157,""height"":208}","{""Donkey"":""1""}"
133953.jpg,87222,"{}",0,0,"{}","{}"
138146.jpg,57279,"{}",0,0,"{}","{}"
139394.jpg,43966,"{}",6,0,"{""name"":""rect"",""x"":30,""y"":37,""width"":66,""height"":120}","{""Obama"":""1""}"
